,,,count,mean,mean,mean,sum,sum,sum,Transport
,,,Severity,Distance(mi),Duration_Time,Severity,Distance(mi),Duration_Time,Severity,Transport
State,year,month,,,,,,,,
NH,20,2,199,0.3990402040240704,78.19254606365163,2.241206030150754,79.40900060079001,15560.316666666675,446,934.0
NH,20,3,139,0.39919424291689926,65.42278177458037,2.273381294964029,55.487999765449,9093.766666666672,316,950.0
NH,20,4,106,0.5328301837763018,70.51902515723266,2.3773584905660377,56.47999948028799,7475.016666666662,252,676.0
NH,20,5,99,0.4083333368012424,78.950505050505,2.2222222222222223,40.425000343323,7816.099999999995,220,834.0
NH,20,6,178,0.51528089974709,77.70636704119848,2.2808988764044944,91.72000015498202,13831.73333333333,406,
NJ,16,3,166,0.5095783132530123,360.6941767068273,2.566265060240964,84.59000000000003,59875.23333333334,426,6636.0
NJ,16,4,521,0.5050959692898275,360.52783109404993,2.4299424184261036,263.1550000000001,187835.0,1266,6588.0
NJ,16,5,513,0.4277173489278756,361.48632228719947,2.5009746588693957,219.41900000000018,185442.48333333334,1283,6639.0
NJ,16,6,636,0.3761179245283019,266.9638102725367,2.410377358490566,239.211,169788.98333333334,1533,6530.0
NJ,16,7,768,0.3116966145833335,199.50258246527775,2.4309895833333335,239.38300000000012,153217.9833333333,1867,6281.0
NJ,16,8,893,0.1917592385218365,191.23908174692045,2.4344904815229564,171.24099999999999,170776.49999999997,2174,6534.0
NJ,16,9,937,0.1913020277481324,154.3755780860904,2.4268943436499466,179.25000000000006,144649.91666666672,2274,6932.0
NJ,16,10,1020,0.24201470588235274,168.4332679738562,2.4235294117647057,246.8549999999998,171801.93333333332,2472,6720.0
NJ,16,11,1308,0.22322782874617705,144.47201834862383,2.3700305810397553,291.9819999999996,188969.39999999997,3100,6813.0
NJ,16,12,1152,0.2148159722222226,152.0549334490741,2.3741319444444446,247.46800000000044,175167.28333333335,2735,6561.0
NJ,17,1,1097,0.18809571558796748,137.11581586144027,2.3783044667274384,206.34100000000032,150416.05,2609,5464.0
NJ,17,2,1144,0.21650262237762197,134.9694493006993,2.375874125874126,247.67899999999952,154405.05,2718,5483.0
NJ,17,3,1386,0.26412554112554143,147.9097763347763,2.3513708513708513,366.07800000000043,205002.94999999995,3259,6414.0
NJ,17,4,1014,0.24318343195266273,146.66028928336624,2.3846153846153846,246.58800000000002,148713.53333333335,2418,6461.0
NJ,17,5,1036,0.309894787080206,167.42120334620333,2.361003861003861,321.05099941509343,173448.36666666664,2446,6613.0
NJ,17,6,1144,0.3222569926249627,140.06928904428904,2.374125874125874,368.66199956295736,160239.26666666666,2716,6496.0
NJ,17,7,946,0.3784027473338606,162.84436222692037,2.453488372093023,357.96899897783214,154050.76666666666,2321,6236.0
NJ,17,8,1271,0.2873564126091298,131.11125098347756,2.3666404405979544,365.230000426204,166642.4,3008,6531.0
NJ,17,9,1142,0.29678108553963073,116.62180385288964,2.3879159369527145,338.9239996862583,133182.09999999998,2727,6954.0
NJ,17,10,1473,0.2567902241824431,115.96577279927588,2.369314324507807,378.2520002207387,170817.58333333337,3490,6602.0
NJ,17,11,1316,0.29721656535591784,117.05694022289768,2.4186930091185412,391.1370000083879,154046.93333333335,3183,6754.0
NJ,17,12,1101,0.2919336975893824,125.41666666666671,2.4196185286103544,321.4190010459101,138083.75000000006,2664,6542.0
NJ,18,1,1266,0.3482369673497212,117.70734597156394,2.4020537124802526,440.86800066474706,149017.49999999994,3041,5416.0
NJ,18,2,1251,0.2172046360394572,96.66300293098851,2.3157474020783373,271.72299968536095,120925.41666666663,2897,5356.0
NJ,18,3,1485,0.3308101011508892,111.75059483726154,2.3616161616161615,491.2530002090705,165949.6333333334,3507,6069.0
NJ,18,4,1236,0.2443260519965756,127.72406957928804,2.3899676375404533,301.9870002677674,157866.95,2954,6573.0
NJ,18,5,1292,0.3199690394963515,99.99454334365322,2.428792569659443,413.39999902928616,129192.94999999995,3138,6866.0
NJ,18,6,1323,0.3769168541793116,112.28473167044594,2.4588057445200304,498.6609980792292,148552.69999999998,3253,6463.0
NJ,18,7,1074,0.36512942348360455,73.58559900682812,2.4227188081936686,392.14900082139127,79030.93333333339,2602,6490.0
NJ,18,8,914,0.20176477209985685,34.79301604668126,2.358862144420131,184.41300169926916,31800.81666666667,2156,6606.0
NJ,18,9,1167,0.29705912724782585,38.01605255641243,2.3993144815766922,346.6680014982128,44364.73333333331,2800,6896.0
NJ,18,10,1296,0.36841049425402145,35.46216563786007,2.385030864197531,477.4600005532118,45958.966666666645,3091,6626.0
NJ,18,11,1460,0.4304547950112795,34.055525114155216,2.3547945205479452,628.464000716468,49721.066666666615,3438,6744.0
NJ,18,12,1188,0.3123552202410082,35.22818462401798,2.3973063973063975,371.0780016463177,41851.08333333336,2848,6883.0
NJ,19,1,1097,0.2698450320273833,34.8665147371619,2.356426618049225,296.0200001340395,38248.56666666661,2585,5547.0
NJ,19,2,1179,0.3539796443114064,33.79033078880406,2.3384223918575064,417.34200064314814,39838.79999999999,2757,5296.0
NJ,19,3,1132,0.3156934642657175,51.23732332155482,2.377208480565371,357.3650015487922,58000.65000000005,2691,6585.0
NJ,19,4,1005,0.2968378106321624,60.15150912106136,2.389054726368159,298.32199968532325,60452.26666666666,2401,6887.0
NJ,19,5,1267,0.41766456193756063,60.758208366219534,2.3756906077348066,529.1809999748893,76980.65000000015,3010,7019.0
NJ,19,6,1216,0.35774670976513495,64.96620065789466,2.3577302631578947,435.0199990744041,78998.8999999999,2867,6502.0
NJ,19,7,1143,0.35832895953177846,67.78655584718574,2.4076990376202976,409.5700007448228,77480.0333333333,2752,6700.0
NJ,19,8,1109,0.25971776246606276,56.67016831980753,2.3561767357980163,288.0269985748636,62847.21666666655,2613,6674.0
NJ,19,9,964,0.27078319576705484,60.156881051175674,2.382780082987552,261.03500071944086,57991.23333333335,2297,7063.0
NJ,19,10,1096,0.23805930644689535,59.645422749391656,2.394160583941606,260.9129998657973,65371.38333333326,2624,6664.0
NJ,19,11,792,0.2718674242520314,64.28829966329972,2.303030303030303,215.31900000760888,50916.33333333339,1824,6980.0
NJ,19,12,1003,0.37379361982499937,65.37796610169498,2.4227318045862414,374.91500068447436,65574.10000000006,2430,6757.0
NJ,20,1,1165,0.29569785455045783,77.91965665236037,2.3819742489270386,344.4880005512834,90776.39999999983,2775,5468.0
NJ,20,2,2603,0.07543795624530306,123.14118965296491,2.1018056089127928,196.36500010652387,320536.51666666765,5471,5461.0
NJ,20,3,1150,0.3571434776399477,61.21489855072471,2.562608695652174,410.7149992859398,70397.13333333342,2947,5136.0
NJ,20,4,1370,0.33579489002835633,52.66980535279798,2.6094890510948905,460.03899933884816,72157.63333333323,3575,3519.0
NJ,20,5,1241,0.5076398068333005,67.78302444265358,2.7598710717163577,629.9810002801258,84118.7333333331,3425,4697.0
NJ,20,6,1591,0.42355248255745803,68.96657238633946,2.6015084852294152,673.8719997489158,109725.81666666608,4139,
NM,16,6,6,1.8066666666666666,360.0,2.5,10.84,2160.0,15,2152.0
NM,16,7,24,2.9905416666666658,360.0,2.7916666666666665,71.77299999999998,8640.0,67,2451.0
NM,16,8,20,1.1401999999999999,360.0,2.9,22.804,7200.0,58,2244.0
NM,16,9,20,1.43665,360.0,2.7,28.733,7200.0,54,2131.0
NM,16,10,22,0.7766363636363636,362.72727272727275,2.590909090909091,17.086,7980.0,57,2305.0
NM,16,11,34,2.498647058823529,358.2352941176471,2.4705882352941178,84.954,12180.0,84,2021.0
NM,16,12,27,1.5795185185185188,360.0,2.4444444444444446,42.647000000000006,9720.0,66,2077.0
NM,17,1,16,3.2681250000000004,360.0,2.875,52.290000000000006,5760.0,46,2345.0
NM,17,2,16,4.164375,360.0,2.5625,66.63,5760.0,41,2094.0
NM,17,3,20,2.64755,360.0,2.45,52.951,7200.0,49,2336.0
NM,17,4,29,0.5915172413793104,360.0,2.5172413793103448,17.154,10440.0,73,2421.0
NM,17,5,40,1.6755249999999997,363.0,2.85,67.02099999999999,14520.0,114,2541.0
NM,17,6,50,2.1760000000000006,360.0,3.02,108.80000000000003,18000.0,151,2285.0
NM,17,7,58,0.7925000018086208,208.81005747126437,2.793103448275862,45.96500010490001,12110.983333333334,162,2585.0
NM,17,8,169,0.6227278103901479,104.25591715976331,2.4437869822485205,105.240999955935,17619.25,413,2390.0
NM,17,9,173,0.22417919222249713,58.22003853564546,2.398843930635838,38.783000254492,10072.066666666664,415,2221.0
NM,17,10,204,0.22867156787355392,66.37516339869282,2.4411764705882355,46.648999846205,13540.533333333336,498,2488.0
NM,17,11,179,0.08702793222167038,49.42113594040966,2.346368715083799,15.577999867678999,8846.38333333333,420,2215.0
NM,17,12,186,0.6410967701044784,77.4480286738351,2.5376344086021505,119.24399923943298,14405.333333333328,472,2250.0
NM,18,1,154,0.3472467535719871,79.73062770562773,2.4025974025974026,53.47600005008601,12278.51666666667,370,2339.0
NM,18,2,197,0.14002538156995586,71.51294416243657,2.482233502538071,27.585000169281304,14088.050000000003,489,2122.0
NM,18,3,192,0.5033072920267032,75.59661458333332,2.3854166666666665,96.63500006912702,14514.549999999997,458,2386.0
NM,18,4,154,0.8353116930342274,60.185064935064915,2.4220779220779223,128.63800072727102,9268.499999999996,373,2440.0
NM,18,5,217,1.0320414850649633,58.57572964669738,2.4331797235023043,223.95300225909702,12710.933333333332,528,2540.0
NM,18,6,160,1.2208312427278751,53.43510416666665,2.38125,195.33299883646004,8549.616666666663,381,2310.0
NM,18,7,93,1.7812580641830325,50.63405017921146,2.6236559139784945,165.65699996902202,4708.966666666665,244,2605.0
NM,18,8,174,0.7854367746972702,44.51877394636015,2.6091954022988504,136.66599879732502,7746.2666666666655,454,2476.0
NM,18,9,195,0.9075384493422257,31.051367521367506,2.4153846153846152,176.96999762173402,6055.016666666664,471,2220.0
NM,18,10,195,0.7072564197351949,31.947094017094017,2.4615384615384617,137.915001848363,6229.683333333333,480,2528.0
NM,18,11,217,0.9223363941578663,31.821658986175112,2.447004608294931,200.146997532257,6905.299999999999,531,2147.0
NM,18,12,164,0.9665792463409268,33.84715447154472,2.3963414634146343,158.518996399912,5550.933333333334,393,2197.0
NM,19,1,181,0.7765414342311271,32.38029465930019,2.5138121546961325,140.553999595834,5860.833333333334,455,2340.0
NM,19,2,159,0.6264276739759814,34.42264150943398,2.4654088050314464,99.60200016218104,5473.200000000003,392,2119.0
NM,19,3,145,1.0611724141218624,67.61609195402298,2.537931034482759,153.87000004767003,9804.333333333332,368,2534.0
NM,19,4,153,0.9753790735845618,75.57276688453162,2.496732026143791,149.23299825843796,11562.633333333337,382,2647.0
NM,19,5,118,1.2534491460259494,91.23757062146893,2.5254237288135593,147.90699923106203,10766.033333333335,298,2683.0
NM,19,6,171,0.8058011708107543,77.0634502923976,2.573099415204678,137.792000208639,13177.849999999991,440,2456.0
NM,19,7,112,1.4600803711825265,102.04985119047616,2.767857142857143,163.52900157244298,11429.58333333333,310,2856.0
NM,19,8,107,1.178738323985215,71.60607476635512,2.7196261682242993,126.12500066641799,7661.8499999999985,291,2641.0
NM,19,9,91,0.8916923205300549,71.479304029304,2.8351648351648353,81.144001168235,6504.616666666664,258,2428.0
NM,19,10,122,1.3490409843398936,91.4857923497268,2.598360655737705,164.58300008946702,11161.266666666668,317,2762.0
NM,19,11,129,0.7572170607139302,78.38798449612405,2.6666666666666665,97.681000832097,10112.050000000003,344,2034.0
NM,19,12,128,1.4211015488456955,82.734375,2.5859375,181.90099825224902,10590.0,331,2237.0
NM,20,1,95,0.5437578867815789,81.89701754385966,2.431578947368421,51.656999244249995,7780.216666666668,231,2251.0
NM,20,2,110,1.0187727166624454,77.2818181818182,2.4454545454545453,112.064998832869,8501.000000000002,269,2013.0
NM,20,3,69,0.5096666670812319,80.00458937198069,2.463768115942029,35.167000028604996,5520.3166666666675,170,1879.0
NM,20,4,35,0.7086285932257143,62.365714285714276,2.4285714285714284,24.8020007629,2182.7999999999997,85,1403.0
NM,20,5,58,0.2897758613906034,75.3367816091954,2.3448275862068964,16.806999960655,4369.533333333333,136,1890.0
NM,20,6,135,0.5199703776288593,63.93518518518515,2.303703703703704,70.19600097989601,8631.249999999995,311,
NV,16,4,3,0.5233333333333333,360.0,3.3333333333333335,1.57,1080.0,10,2254.0
NV,16,6,65,0.27143076923076925,364.61538461538464,2.2153846153846155,17.643,23700.0,144,2201.0
NV,16,7,237,0.18458649789029544,361.5189873417722,2.1054852320675104,43.74700000000002,85680.0,499,2338.0
NV,16,8,285,0.26532631578947374,363.62760233918124,2.1052631578947367,75.61800000000001,103633.86666666665,600,2305.0
NV,16,9,165,0.565369696969697,361.46343434343436,2.2363636363636363,93.286,59641.46666666667,369,2228.0
NV,16,10,192,0.5930156250000002,365.54704861111105,2.3333333333333335,113.85900000000002,70185.03333333333,448,2359.0
NV,16,11,250,0.5721200000000001,361.1161333333334,2.204,143.03000000000003,90279.03333333334,551,2267.0
NV,16,12,160,0.7589687499999997,360.0,2.39375,121.43499999999996,57600.0,383,2328.0
NV,17,1,193,0.755497409326425,360.27573402417966,2.227979274611399,145.811,69533.21666666667,430,1995.0
NV,17,2,143,0.4458041958041957,357.69778554778554,2.265734265734266,63.749999999999986,51150.78333333333,324,1939.0
NV,17,3,113,0.3910265486725663,360.0205014749262,2.2389380530973453,44.18599999999999,40682.316666666666,253,2454.0
NV,17,4,86,1.2723953488372093,360.0,2.6627906976744184,109.426,30960.0,229,2325.0
NV,17,5,171,0.33545029239766067,360.03508771929825,2.47953216374269,57.36199999999997,61566.0,424,2577.0
NV,17,6,193,0.6666062176165801,374.66848013816923,2.5544041450777204,128.65499999999997,72311.01666666666,493,2262.0
NV,17,7,170,0.7676882298106529,273.5244117647059,2.323529411764706,130.506999067811,46499.15,395,2427.0
NV,17,8,289,0.17236332170032187,69.11303344867355,2.550173010380623,49.81299997139302,19973.666666666657,737,2419.0
NV,17,9,304,0.2752335551021644,63.14945175438594,2.4967105263157894,83.67100075105797,19197.433333333327,759,2290.0
NV,17,10,265,0.5569358511574454,47.05308176100628,2.479245283018868,147.58800055672302,12469.066666666666,657,2448.0
NV,17,11,339,0.7556519195071564,51.307227138643064,2.4749262536873156,256.166000712926,17393.149999999998,839,2268.0
NV,17,12,237,0.4020506324889199,89.78867791842475,2.5569620253164556,95.28599989987403,21279.916666666668,606,2399.0
NV,18,1,156,0.7906281859172051,82.36752136752139,2.4615384615384617,123.33799700308398,12849.333333333338,384,2172.0
NV,18,2,258,1.1013720906991629,80.90290697674419,2.5697674418604652,284.153999400384,20872.95,663,2048.0
NV,18,3,203,0.33060591244575366,65.81715927750409,2.5320197044334973,67.113000226488,13360.883333333331,514,2414.0
NV,18,4,196,0.2119285737034745,65.02321428571429,2.520408163265306,41.538000445881,12744.550000000001,494,2388.0
NV,18,5,212,0.26148585243074535,52.70872641509437,2.5707547169811322,55.43500071531801,11174.250000000005,545,2647.0
NV,18,6,236,0.42814830378334273,62.67161016949154,2.5338983050847457,101.04299969286889,14790.500000000002,598,2261.0
NV,18,7,210,0.44406666821653334,72.53825396825395,2.5476190476190474,93.254000325472,15233.03333333333,535,2463.0
NV,18,8,262,0.2618969486259541,48.78129770992367,2.4885496183206106,68.61700053999996,12780.700000000003,652,2410.0
NV,18,9,200,1.7449349795398346,51.13133333333338,2.47,348.9869959079669,10226.266666666676,494,2250.0
NV,18,10,222,0.7592477503625765,49.60097597597597,2.373873873873874,168.55300058049198,11011.416666666666,527,2519.0
NV,18,11,250,0.21563600019063595,45.682133333333375,2.488,53.909000047658985,11420.533333333344,622,2340.0
NV,18,12,257,0.1663424113194747,48.06478599221788,2.498054474708171,42.749999709105,12352.649999999994,642,2326.0
NV,19,1,290,0.7597413779663689,48.80764367816093,2.503448275862069,220.32499961024698,14154.216666666669,726,2172.0
NV,19,2,365,0.5110191732911342,50.79260273972606,2.4657534246575343,186.521998251264,18539.30000000001,900,1954.0
NV,19,3,213,0.6001784012815722,67.32441314553996,2.2535211267605635,127.83799947297489,14340.100000000011,480,2457.0
NV,19,4,159,0.4052264269481383,78.94412997903562,2.2641509433962264,64.431001884754,12552.116666666663,360,2523.0
NV,19,5,230,0.4879869581596869,82.15347826086955,2.3086956521739133,112.23700037672799,18895.299999999996,531,2596.0
NV,19,6,224,1.1309731867288577,78.33281250000002,2.3348214285714284,253.33799382726414,17546.550000000003,523,2224.0
NV,19,7,261,0.2870881240715823,83.34974457215843,2.4022988505747125,74.93000038268298,21754.28333333335,627,2450.0
NV,19,8,301,0.48482059210171385,89.46090808416389,2.3654485049833887,145.93099822261587,26927.73333333333,712,2351.0
NV,19,9,256,1.4612148166567729,77.44986979166667,2.46875,374.07099306413386,19827.166666666668,632,2256.0
NV,19,10,247,0.6479918929334375,81.0068151147098,2.445344129554656,160.05399755455906,20008.68333333332,604,2481.0
NV,19,11,213,0.41693896449124845,76.48701095461658,2.2300469483568075,88.80799943663592,16291.733333333332,475,2288.0
NV,19,12,243,0.4652098709186419,71.7379972565158,2.3045267489711936,113.04599863322998,17432.33333333334,560,2426.0
NV,20,1,167,0.6349999952384972,71.36626746506984,2.317365269461078,106.04499920482903,11918.166666666664,387,2185.0
NV,20,2,147,0.6070408214925919,78.27006802721085,2.272108843537415,89.23500075941101,11505.699999999995,334,2028.0
NV,20,3,228,0.25459648934855666,73.1918859649123,2.206140350877193,58.04799957147092,16687.750000000004,503,1932.0
NV,20,4,108,3.790027795540093,78.21466049382715,2.0833333333333335,409.3230019183301,8447.183333333332,225,1440.0
NV,20,5,210,0.5614238097960236,91.97349206349203,2.123809523809524,117.89900005716494,19314.433333333327,446,1872.0
NV,20,6,259,0.8870154396072361,79.49517374517374,2.1003861003861,229.73699885827415,20589.25,544,
NY,16,3,271,0.5327343173431738,360.20861008610086,2.4760147601476015,144.3710000000001,97616.53333333334,671,12218.0
NY,16,4,737,0.7298113975576656,360.8962686567164,2.385345997286296,537.8709999999995,265980.55,1758,11834.0
NY,16,5,801,0.7376042446941317,360.117873491469,2.4232209737827715,590.8209999999995,288454.4166666667,1941,12639.0
NY,16,6,1490,0.4982845637583891,218.42459731543622,2.4993288590604026,742.4439999999997,325452.64999999997,3724,11866.0
NY,16,7,2368,0.2916224662162158,140.21216920045043,2.51097972972973,690.561999999999,332022.4166666666,5946,12534.0
NY,16,8,2732,0.3181793557833089,148.77132747681796,2.505124450951684,869.266,406443.26666666666,6844,12870.0
NY,16,9,2665,0.18707767354596622,114.37026891807382,2.4675422138836773,498.56199999999995,304796.7666666667,6576,11382.0
NY,16,10,2694,0.4428511507052681,119.13297451125958,2.476243504083148,1193.0409999999922,320944.2333333333,6671,10829.0
